transaction_timestamp,creditcard_number,merchant,category,amount,first_name,last_name,gender,street,city,state,zip,latitude,longitude,point_of_presence,job,date_of_birth,transaction_number,unix_time,merchant_latitude,merchant_longitude,is_fraud
1/1/2019 4:21,38947700000000,fraud_Schultz- Simonis and Little,grocery_pos,74.47,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.503,321,Copywriter- advertising,6/24/1979,b07c1e04b038eae3fe8a2b042d3b3997,1325391712,39.469328,-82.447064,0
1/1/2019 4:21,2285070000000000,fraud_Kovacek- Dibbert and Ondricka,grocery_pos,49.58,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,Exhibitions officer- museum/gallery,2/15/1988,8e1a23589c8fce86d211d11d734983f4,1325391715,31.286058,-89.836307,0
1/1/2019 4:22,3543300000000000,fraud_Hermann-Gaylord,misc_pos,56.98,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,Teacher- English as a foreign language,10/19/1977,5fc9b5a9a63a8fc85e6ddc311d7545e0,1325391746,37.867296,-81.335353,0
1/1/2019 4:22,377655000000000,fraud_Corwin-Gorczany,misc_net,8.34,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,Teacher- special educational needs,2/22/1969,7aa3362ba57c3675aaeb5f3a3f2da995,1325391771,37.022409,-84.583141,0
1/1/2019 4:23,2285070000000000,fraud_Schaefer- Maggio and Daugherty,gas_transport,81.72,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,Exhibitions officer- museum/gallery,2/15/1988,cae903dcfe6c794e9a96c38f37f68f87,1325391783,31.86215,-89.414288,0
1/1/2019 4:23,30344700000000,fraud_Bailey-Morar,grocery_pos,123.9,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),5/27/1967,2a98efe0b90779ab29581f3553d87739,1325391813,39.229442,-120.493701,0
1/1/2019 4:24,6011440000000000,fraud_McDermott-Weimann,grocery_pos,185.98,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/1993,e0b963ad8accab575a06d6e708fa54a6,1325391881,34.077371,-91.79756,0
1/1/2019 4:24,342360000000000,fraud_Bernhard Inc,gas_transport,56.61,Gabriella,Jordan,F,1299 Joshua Plains,Howes Cave,NY,12092,42.7045,-74.3648,1304,Jewellery designer,6/9/1970,fb3ef0fc589862a5d73677a36b9cb33c,1325391887,43.237146,-73.916515,0
1/1/2019 4:25,4797300000000000000,fraud_Sporer Inc,gas_transport,57.47,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,3/13/1991,646ccf9ef44c4a6b190a54a24027f252,1325391951,39.005042,-85.609168,0
1/1/2019 4:26,3575790000000000,fraud_Corwin-Collins,gas_transport,50.16,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,e95e53d1c091289a54cde0414762751d,1325391981,38.964313,-93.497747,0
1/1/2019 4:28,4119760000000000,fraud_Welch Inc,misc_net,4.1,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/1945,3fc1791ff1db94ce9540262d7eb973e4,1325392080,40.020043,-89.693412,0
1/1/2019 4:28,36078100000000,fraud_Auer-West,shopping_net,2.67,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,6/26/2026,edbf65b8606b53fc48168c2daa5933e5,1325392095,37.622362,-82.676007,0
1/1/2019 4:29,4449530000000000,fraud_Balistreri-Nader,misc_pos,22.88,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,7/5/1954,2fcbde131cff833751dde53da54da6da,1325392154,39.060101,-121.969417,0
1/1/2019 4:29,4302480000000000,fraud_Boehm- Predovic and Reinger,misc_pos,9.59,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964,bcae564f9a1a299dfbd1efd917499968,1325392158,43.280848,-94.340312,0
1/1/2019 4:32,377234000000000,fraud_Hudson-Ratke,grocery_pos,129.06,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,2/14/1966,5e42e35c255edb55a192b3f1f0600936,1325392329,39.21163,-78.409044,0
1/1/2019 4:32,180073000000000,fraud_Dibbert and Sons,entertainment,16.71,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,12/8/1953,bf949d87c3268797d399728fea7f1e6f,1325392344,35.262871,-80.21577,0
1/1/2019 4:32,2235610000000000,fraud_Rippin- Kub and Mann,misc_net,6,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,12/16/1980,28528ab2c10390c3b31e401c44365ab5,1325392379,42.770247,-103.945514,0
1/1/2019 4:33,3514900000000000,fraud_Mraz-Herzog,gas_transport,59.03,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,b7c3ad6eaf175bf86d36d9aeb3a51756,1325392420,43.039468,-76.671884,0
1/1/2019 4:34,503874000000,fraud_Lind- Huel and McClure,gas_transport,63.89,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,12/28/1975,5ef7adf6786b41be780a08212b32495e,1325392491,28.740953,-99.391846,0
1/1/2019 4:36,3593120000000000,fraud_Kutch LLC,gas_transport,67.45,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,5/10/1959,37b9b0f36bc38d0bab47a73a94dcf99a,1325392579,44.384263,-68.523008,0
1/1/2019 4:37,374498000000000,fraud_Zieme- Bode and Dooley,gas_transport,42.14,Linda,Hurst,F,31701 Tucker Square Suite 893,Wilton,ND,58579,47.1709,-100.7944,1190,Designer- ceramics/pottery,6/30/1948,932de40acacefe54421005d967fbfc1e,1325392630,47.113866,-101.78625,0
1/1/2019 4:37,630442000000,fraud_Lind- Huel and McClure,gas_transport,55.81,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,7/26/1965,2f60161b7592fd5dd241b79921a70af0,1325392633,31.62308,-98.107596,0
1/1/2019 4:37,4727240000000000,fraud_Eichmann-Russel,misc_pos,8.61,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/2029,3834e01c82dbadaf7132c6dd6b98841f,1325392643,31.702326,-87.567634,0
1/1/2019 4:37,30487600000000,fraud_Rohan- White and Aufderhar,misc_net,2.73,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1/5/1955,9445dc9bc93c2020f5364655a9fcd5f5,1325392671,37.997357,-86.71446,0
1/1/2019 4:38,3543590000000000,fraud_Luettgen PLC,gas_transport,71.54,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,10/4/1972,0853930afbfb1011c74abcbb9e863789,1325392699,40.921893,-79.189728,0
1/1/2019 4:39,30404300000000,fraud_Cummings LLC,gas_transport,51.75,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,10/25/1993,0a259b785cc6b35f935de1bb653019b9,1325392760,42.750385,-78.143849,0
1/1/2019 4:39,4586810000000000,fraud_Conroy-Cruickshank,gas_transport,84.46,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,Sales professional- IT,7/5/1997,44eeeac6829282ccc5a1a2cbdad20b37,1325392798,32.193417,-79.590657,0
1/1/2019 4:40,3566090000000000,fraud_Casper- Hand and Zulauf,grocery_pos,175.51,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/1971,9f5a130b4ae9efb87867ce8dc878f412,1325392853,33.731713,-119.507821,0
1/1/2019 4:42,4089100000000000000,fraud_McCullough Group,grocery_net,66.01,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,10/14/1983,438dea74dafb7447f28880e07341dd16,1325392929,32.701522,-95.152907,0
1/1/2019 4:42,38588500000000,fraud_Schaefer- Maggio and Daugherty,gas_transport,60.2,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,11/23/1990,9da7e99fc8147da68b5e322d7c63c096,1325392943,29.335557,-103.852785,0
1/1/2019 4:42,4169390000000,fraud_Emard Inc,gas_transport,52.81,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,9/27/1962,593672bb9921c2da07b218396901ef38,1325392979,42.217587,-76.937595,0
1/1/2019 4:43,5559860000000000,fraud_Kutch LLC,gas_transport,69.64,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,12/21/1945,23cd7287ce2a70d9754cc0f1263ee99f,1325393006,41.673903,-123.51086,0
1/1/2019 4:44,6011440000000000,fraud_Donnelly PLC,misc_net,195.41,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/1993,480374f70ba60774a7cae6e6fbc4ba0c,1325393078,34.671217,-91.163322,0
1/1/2019 4:44,3531130000000000,fraud_Kunde-Sanford,misc_net,6.77,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,Scientist- marine,7/13/1975,2d8d144abbdb1f252d34a29e56bc91c8,1325393088,42.903622,-72.668596,0
1/1/2019 4:45,4512830000000000000,fraud_Rau and Sons,grocery_pos,124.7,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,7/25/1983,12edfc2306c9e242adccce59a838cbac,1325393143,39.088298,-79.538272,0
1/1/2019 4:48,4769430000000000000,fraud_Jast-McDermott,shopping_pos,1.75,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,8/22/1954,8536c09b4efac35cc143ea8e9c4740eb,1325393326,41.16629,-78.10994,0
1/1/2019 4:50,4658490000000000,fraud_Streich- Dietrich and Barton,shopping_net,9.34,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,11/4/1945,012c301621c84a9ea488dcce8b338f47,1325393440,39.646451,-80.502965,0
1/1/2019 4:52,3576430000000000,fraud_O'Keefe-Hudson,grocery_pos,209.89,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,e6528b0d35f36cb29cdca6936aaf1107,1325393552,33.133991,-111.460639,0
1/1/2019 4:52,375248000000000,fraud_Lesch Ltd,shopping_pos,2.16,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/1967,f9eff3ebabb4af551b8b98cf0635130a,1325393559,37.880328,-79.17986,0
1/1/2019 4:55,36913600000000,fraud_McDermott-Weimann,grocery_pos,236.18,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,2/11/1971,f5afac4b2726300db61d131c65db187d,1325393719,44.404099,-115.887498,0
1/1/2019 4:55,3575790000000000,fraud_Connelly- Reichert and Fritsch,gas_transport,57.36,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,bc763a7872b62564b0ebb0a94e2a4f26,1325393750,38.508607,-93.603368,0
1/1/2019 4:56,213157000000000,fraud_Cummerata-Jones,gas_transport,55.99,Adam,Santos,M,725 Jo Trace Apt. 102,Glendale,CA,91206,34.1556,-118.2322,172817,Advertising account planner,7/30/1982,011d132dc3afd3480fd36cb5f3d2b09b,1325393761,33.778002,-119.013484,0
1/1/2019 4:56,4981130000000,fraud_Pagac LLC,shopping_pos,4.58,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,4/3/1946,002d49933b4321a05243d79073565131,1325393800,39.483001,-80.898262,0
1/1/2019 4:57,630423000000,fraud_Streich- Hansen and Veum,gas_transport,61.39,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,6/21/1978,9825a8292f6b25bb7d54b253bb3336f6,1325393878,48.394218,-117.363563,0
1/1/2019 4:58,3566000000000000,fraud_Dooley-Thompson,misc_net,5.38,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1/21/1973,aea7f70b72f4f23efd4b196fb229cbc3,1325393883,32.370748,-106.759414,0
1/1/2019 4:58,2475090000000000,fraud_Kovacek- Dibbert and Ondricka,grocery_pos,101.82,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,e4011ade7deba286317b590f8d205975,1325393894,45.237609,-95.838842,0
1/1/2019 4:58,180065000000000,fraud_Kuvalis Ltd,gas_transport,48.93,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,2/15/1964,b3cecff38fc0ee72800d4a849d109dad,1325393904,40.309648,-75.974171,0
1/1/2019 4:59,180069000000000,fraud_Kilback LLC,grocery_pos,88.53,William,Hunter,M,5036 Victoria Ports Suite 249,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,11/1/1969,7482cb5a43a87ffc172774ba9f245eaa,1325393952,41.0094,-77.925017,0
1/1/2019 4:59,347073000000000,fraud_Reichert- Shanahan and Hayes,shopping_net,78.56,Ryan,Johnson,M,40178 Lisa Mission,Alva,WY,82711,44.6873,-104.4414,110,Administrator- local government,5/16/1973,d01846bf25a4eedf3366527b3b79b4ff,1325393954,44.678642,-104.128312,0
1/1/2019 5:00,4452370000000000,fraud_Doyle Ltd,grocery_pos,62.13,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,3/4/1978,60f7c07df2f6914f602fc26fe25c09ab,1325394003,31.55445,-96.369832,0
1/1/2019 5:01,4939980000000000,fraud_Bernier- Streich and Jewess,grocery_net,49.54,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,11/7/1990,5b574dea638114d5976766233f46d997,1325394094,26.568321,-99.814054,0
1/1/2019 5:01,3546900000000000,fraud_Greenholt- O'Hara and Balistreri,shopping_net,3.17,Kayla,Obrien,F,7921 Robert Port Suite 343,Prairie Hill,TX,76678,31.6591,-96.8094,263,Barrister,5/30/1956,094929e299690d5439cf327f3be0336f,1325394115,31.379123,-97.555052,0
1/1/2019 5:02,2286240000000000,fraud_Dickinson-Rempel,misc_pos,16.85,Morgan,Murray,F,2788 Brittney Island,Blairstown,MO,64726,38.5319,-93.9221,467,Agricultural consultant,5/27/1950,021e1cf84aec0f63646565e38cb756ec,1325394122,39.04432,-94.698256,0
1/1/2019 5:03,4599740000000000000,fraud_Dare-Marvin,entertainment,9.11,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,12/30/1964,00a8cba2cc072c43729870e2d621ac30,1325394180,35.392677,-89.808577,0
1/1/2019 5:04,30143500000000,fraud_Ledner-Pfannerstill,gas_transport,43.76,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,Engineer- control and instrumentation,8/17/1980,eafdb2cd6f4ae5a33aff1df3bda969a0,1325394276,39.319878,-75.464026,0
1/1/2019 5:04,3587040000000000,fraud_Ruecker- Beer and Collier,shopping_net,95.95,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,10/15/1974,ac7a907813a3677b75f6a777976328f2,1325394285,34.968566,-89.043506,0
1/1/2019 5:05,30371000000000,fraud_Kris-Weimann,misc_net,1.13,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138,-89.2231,2135,Development worker- community,1/31/1961,865098b14222d25796e3c1715497cf2a,1325394338,38.421437,-88.791348,0
1/1/2019 5:05,4292740000000000000,fraud_Funk Group,grocery_net,27.02,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,6/9/1973,0efd42a01dfa696cd7f9700ea7309adc,1325394347,37.386556,-76.452026,0
1/1/2019 5:06,4045040000000000000,fraud_Spencer PLC,entertainment,6.5,Bianca,Scott,F,9588 Cox Rapid Apt. 257,Atglen,PA,19310,39.9458,-75.9703,3066,Product manager,7/15/2028,be6ce9997735d76e8533d461b354450b,1325394413,40.68934,-75.037038,0
1/1/2019 5:07,6554250000000000,fraud_Wiza- Schaden and Stark,misc_pos,45.4,Monique,Robinson,F,07712 Marcus Divide Apt. 831,Laguna Hills,CA,92637,33.615,-117.7114,45303,Sales executive,12/22/1969,987db990882b791e835e5b589cb84abc,1325394431,33.916129,-117.095988,0
1/1/2019 5:08,180067000000000,fraud_Stamm-Rodriguez,misc_pos,26.86,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,Teacher- secondary school,1/20/1992,293d75458ffff29c8beb062b26942e42,1325394519,41.345986,-87.101942,0
1/1/2019 5:10,501831000000,fraud_Langworth- Boehm and Gulgowski,shopping_net,17.28,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,5/4/1962,ab41841a5c10cc01a69acf4d6db51a48,1325394604,40.966241,-78.242112,0
1/1/2019 5:11,4119760000000000,fraud_Larkin- Stracke and Greenfelder,entertainment,141.63,Melinda,Gutierrez,F,1497 West Gateway,Eureka,IL,61530,40.7152,-89.2706,6713,Archivist,8/19/1945,ee95df4c6aec40419cef203ee8d03625,1325394685,41.086821,-88.481823,0
1/1/2019 5:11,3546670000000000,fraud_Smitham-Schiller,grocery_net,56.31,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,7/5/1984,f2340cd81fa67f0cb81f6ed202c45a98,1325394702,32.979984,-98.388752,0
1/1/2019 5:12,4471570000000,fraud_Kutch-Hegmann,grocery_net,105.66,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/2027,921e0fbe8831ca93df72e22b26d8151b,1325394751,36.174356,-79.619973,0
1/1/2019 5:13,180065000000000,fraud_Nicolas- Hills and McGlynn,entertainment,53.49,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,2/15/1964,068ececb49d98226ae529fae424232c7,1325394814,39.102729,-76.185062,0
1/1/2019 5:14,3521820000000000,fraud_Spinka Inc,grocery_net,48.31,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,8/27/1978,23a79ef1e368a318c1db57a666d024d6,1325394897,40.504011,-106.561224,0
1/1/2019 5:16,2288750000000000,fraud_Schaefer- Maggio and Daugherty,gas_transport,81.25,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1/24/1967,d534c24b383c65487d128d525c8d6b91,1325395005,35.977961,-107.434031,0
1/1/2019 5:16,4727240000000000,fraud_Smitham-Schiller,grocery_net,106.82,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,5/30/2029,ad18b9833487c0a5f666693ec2b45777,1325395013,31.793916,-88.668519,0
1/1/2019 5:17,6011440000000000,fraud_Yost- Block and Koepp,misc_pos,7.38,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,4/8/1993,9f9115024d7dc4b66abd4cac86620d36,1325395045,33.620816,-91.970425,0
1/1/2019 5:19,2254920000000000,fraud_Raynor- Reinger and Hagenes,gas_transport,65.94,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,3/26/1976,d890787375113508f5bf226170c2affe,1325395155,37.880204,-76.895937,0
1/1/2019 5:19,6593940000000000,fraud_Bailey-Morar,grocery_pos,193.1,Margaret,Ward,F,244 Jeffery Rapids,Azusa,CA,91702,34.1248,-117.9031,59705,Civil Service fast streamer,6/23/1983,6c8edd752c68cb18b781380b5487e5cd,1325395157,33.437683,-117.678285,0
1/1/2019 5:19,581686000000,fraud_Ledner-Pfannerstill,gas_transport,75.19,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,7/28/1973,8c53aab5f919cb16c65317e246989bbc,1325395168,42.124225,-79.201431,0
1/1/2019 5:19,4464460000000,fraud_Vandervort-Funk,grocery_pos,124.33,Breanna,Rodriguez,F,118 Cabrera Springs Apt. 105,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1/24/1990,54f4667b086ba188441e2594fb20f08b,1325395182,30.773425,-83.837856,0
1/1/2019 5:20,3552580000000000,fraud_Rodriguez Group,gas_transport,46.81,Jonathan,Castro,M,200 Christie Mills Apt. 307,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,4/13/1965,3cada8a38086fd006d0018dc316714f2,1325395201,36.144585,-84.507591,0
1/1/2019 5:24,4469780000000000000,fraud_Koepp-Parker,grocery_pos,47.33,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,11/22/1980,22648b22670e7fc0868fdefe1fb37ba6,1325395489,42.810062,-71.414507,0
1/1/2019 5:26,4952580000000000,fraud_Douglas- Schneider and Turner,shopping_pos,8.31,Patricia,Rodriguez,F,386 Randolph Throughway,Warren,OH,44483,41.2639,-80.8164,75903,Magazine features editor,4/5/1957,ad664bb899a211f94a4c907a755e675d,1325395580,40.862123,-80.581478,0
1/1/2019 5:26,5501080000000000,fraud_Streich- Hansen and Veum,gas_transport,79.27,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1/4/1966,5efbab0fa690a6b6037302975d2af675,1325395592,40.289887,-80.619768,0
1/1/2019 5:27,30074700000000,fraud_Kuphal-Predovic,misc_net,494.16,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,8/16/1993,cf12dcb5bb3f6ae370c316722ecea405,1325395647,38.918827,-100.452065,0
1/1/2019 5:27,4837000000000000,fraud_McGlynn-Jaskolski,misc_pos,209.53,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,c6aece788b887e8abc603d7b15c1d145,1325395665,45.913704,-86.096371,0
1/1/2019 5:28,4837000000000000,fraud_Kovacek- Dibbert and Ondricka,grocery_pos,184.79,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,4/12/1979,d0bd90cb8679739b62e47751afc88326,1325395725,46.73099,-85.416761,0
1/1/2019 5:29,4155020000000000,fraud_Huel- Hammes and Witting,grocery_pos,92.31,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),10/12/1983,b4a0b84a977347181f03fc1a7bc43c6a,1325395784,34.622189,-99.357205,0
1/1/2019 5:30,3575540000000000,fraud_Parisian and Sons,gas_transport,84.88,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,6/22/2001,e45f91c6af4ce371f6502a0dc9254b0c,1325395809,34.097789,-89.991146,0
1/1/2019 5:31,30235300000000,fraud_Flatley-Durgan,misc_net,2.83,Kenneth,Doyle,M,8614 Reed Glen,West Harrison,NY,10604,41.0592,-73.7395,11250,Lexicographer,8/16/1977,68f549352aa49cdafec4793f4d9670f5,1325395872,40.461367,-73.884005,0
1/1/2019 5:32,30407700000000,fraud_Parisian and Sons,gas_transport,46.22,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,10/13/1991,b401ceac6663969b2166110d95fcf4e5,1325395930,42.674876,-76.692667,0
1/1/2019 5:32,30030400000000,fraud_Streich- Hansen and Veum,gas_transport,68.38,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,Pharmacist- community,11/17/1993,11258c8dfd4da0bb7a3fc6e673dab600,1325395968,31.161929,-99.739361,0
1/1/2019 5:33,180036000000000,fraud_Kutch LLC,gas_transport,55.52,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,11/20/1974,fe928e09c1e1ffaafee9f337042bb2d5,1325396019,42.490555,-90.693676,0
1/1/2019 5:35,4662000000000000000,fraud_Sporer Inc,gas_transport,53.62,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,8/4/1963,722bc06711389cb93fbfef91c661f94c,1325396149,39.873208,-80.25985,0
1/1/2019 5:36,213103000000000,fraud_Sporer Inc,gas_transport,51.84,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,Engineer- maintenance,9/1/1956,9c47babfde0e067a090c5cea65e58835,1325396175,44.047555,-123.800294,0
1/1/2019 5:36,4586260000000,fraud_Prohaska-Murray,gas_transport,46.66,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1/20/1953,b8e3100c6bccb605dd98a848e2c76eda,1325396176,41.071606,-94.999602,0
1/1/2019 5:36,4328930000000000,fraud_Kunze Inc,grocery_pos,187.35,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,5/6/1981,490d437ce976fcc616f76026a15b2e80,1325396188,42.776576,-87.308852,0
1/1/2019 5:36,4798940000000000000,fraud_Donnelly PLC,misc_net,6.28,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,3/13/1995,ab8bc9a41ba602ee6bdba55a4f8f7f6e,1325396189,44.550654,-83.541634,0
1/1/2019 5:36,377550000000000,fraud_Gislason Group,misc_pos,45.24,Kevin,Walters,M,87227 Tapia Burgs,Auburn,ME,4210,44.0948,-70.239,23045,Tourist information centre manager,9/2/1958,276e10849ae01af0f8694d8c236f6c59,1325396214,44.679745,-70.15094,0
1/1/2019 5:38,4933460000000000,fraud_Cole PLC,grocery_pos,89.95,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,9/29/1976,0acab29ad8812f0b7c9769d7ec9f1003,1325396306,44.479202,-93.79996,0
